pris_idx,vac_idx,energy,vac_type,formation_energy
1197,4,-914.26688,O,5.723119550000092
1354,15,-1278.9889,O,5.724419549999993
1040,7,-311.93516,O,5.726769550000029
740,4,-774.91337,O,5.726859550000086
1352,14,-1280.144,O,5.726919550000048
357,3,-1029.5792,Co,5.72748845000001
1178,1,-784.77199,Rb,5.72788933749996
378,30,-1129.2998,Fe,5.728674899999987
884,1,-788.62913,Mg,5.7310856999998805
1297,3,-1049.529,O,5.73391955000011
841,1,-1963.5806,Li,5.734673433333228
1352,17,-1280.1362,O,5.734719550000136
30,54,-1327.4292,O,5.736019550000037
1351,7,-1278.5256,O,5.736219550000214
1016,1,-1279.0101,Mn,5.736776206896593
365,6,-917.18236,Co,5.738848449999978
377,26,-1123.43,Fe,5.739474899999777
379,55,-1128.8254,O,5.741019550000146
741,5,-775.35724,O,5.743149549999998
741,4,-775.35595,O,5.744439550000038
590,1,-748.9415,Zn,5.745146299999988
377,62,-1126.2922,O,5.7467195499998525
1098,9,-402.701,O,5.74923954999997
1225,2,-1367.5029,Ti,5.749431333333405
742,2,-1047.617,K,5.74956155000018
131,7,-896.74767,O,5.7513695500000495
347,1,-811.38255,Cd,5.751527399999986
329,1,-437.90228,Cd,5.751837399999999
31,14,-1331.235,O,5.752919550000115
2,17,-1313.3017,O,5.754519550000168
1354,9,-1278.9583,O,5.755019550000043
906,2,-971.8922,Mg,5.763485699999933
375,50,-558.57885,O,5.76385955000012
31,16,-1331.2237,O,5.764219550000007
857,1,-956.51376,Li,5.767453433333344
29,3,-1003.1892,O,5.769619550000016
365,5,-917.15156,Co,5.769648449999977
1035,1,-778.53099,Na,5.770638034482772
779,1,-763.66478,K,5.773091550000117
856,1,-1457.6114,Li,5.7732734333333156
1094,1,-1056.7221,Na,5.7739280344828785
2,14,-1313.28,O,5.776219550000178
465,18,-1665.3046,O,5.77691955000023
395,1,-517.63712,Cs,5.777249793103465
1314,3,-787.23101,Si,5.777256500000021
548,3,-844.91695,O,5.7776695500000415
1129,1,-741.49337,Ni,5.778985299999931
379,25,-1125.9162,Fe,5.780774900000097
376,71,-1133.4847,O,5.782019550000086
377,78,-1126.2551,O,5.783819549999862
365,29,-920.0535,O,5.786339550000093
338,1,-799.48479,Cd,5.786517400000093
396,1,-517.6127,Cs,5.787449793103406
31,13,-1331.2,O,5.78791954999997
526,7,-1022.8586,O,5.788619550000021
638,1,-453.9745,Cs,5.788729793103471
343,3,-486.64083,O,5.79323955000001
376,25,-1130.6017,Fe,5.79557490000002
791,3,-634.24173,O,5.796039550000046
1237,3,-825.02773,O,5.796439550000059
1040,6,-311.86493,O,5.7969995500000095
866,1,-1111.39,Li,5.797873433333052
1351,9,-1278.4638,O,5.798019550000163
633,1,-788.40624,Cs,5.799919793103413
379,31,-1125.8951,Fe,5.80187490000003
378,42,-1132.0954,O,5.80251955000017
1351,8,-1278.4586,O,5.803219550000222
393,1,-614.35309,Cs,5.803359793103482
364,1,-918.65497,Co,5.805558449999921
866,2,-1111.3819,Li,5.805973433333065
1106,1,-1087.3892,Na,5.809428034482835
1039,19,-676.13962,O,5.8101495500000055
1354,10,-1278.9028,O,5.810519549999981
34,7,-810.48455,O,5.81070955000007
1352,16,-1280.06,O,5.810919550000108
734,3,-1381.9934,K,5.811461549999876
592,6,-878.43121,O,5.811519550000071
496,15,-773.84664,O,5.811569550000058
379,38,-1128.7547,O,5.811719550000134
365,35,-920.02689,O,5.8129495500000985
1039,11,-676.13681,O,5.812959550000073
1039,15,-676.13622,O,5.813549550000062
2,29,-1313.2413,O,5.814919550000241
376,31,-1130.581,Fe,5.816274900000053
1298,3,-1051.9377,O,5.819019550000121
1039,18,-676.13032,O,5.8194495500000585
793,3,-457.29772,O,5.8197095499999705
735,2,-687.48796,K,5.820671550000043
1039,12,-676.12884,O,5.8209295500000735
576,1,-1184.6001,Zn,5.822396299999809
1134,1,-868.19956,Ni,5.822515299999964
365,36,-920.01725,O,5.822589550000089
1039,9,-676.12378,O,5.825989550000031
35,6,-811.78391,O,5.82666955000002
1299,4,-1053.7732,O,5.826819549999982
1084,1,-1062.5819,Na,5.827228034482914
526,6,-1022.8197,O,5.827519550000034
376,49,-1133.439,O,5.827719549999983
331,1,-676.63353,Cd,5.829397400000062
784,2,-428.98992,P,5.829484999999977
1353,12,-1276.6919,O,5.829719549999936
1354,11,-1278.8828,O,5.830519549999963
1322,1,-1217.4785,Sr,5.832302100000106
616,3,-937.6757,O,5.8323795500000415
1352,12,-1280.0382,O,5.832719550000093
1298,4,-1051.9238,O,5.832919550000042
1353,11,-1276.6886,O,5.833019550000017
2,21,-1313.223,O,5.833219550000194
365,30,-920.00641,O,5.833429550000119
735,1,-687.47487,K,5.833761550000077
1184,8,-685.33248,O,5.835229550000008
2,27,-1313.2209,O,5.835319550000122
1197,6,-914.15347,O,5.836529550000137
1193,2,-538.04589,Zn,5.837246300000061
378,65,-1132.0603,O,5.837619549999999
1352,18,-1280.0333,O,5.837619549999999
379,22,-1125.8567,Fe,5.84027489999994
382,51,-1137.0383,O,5.841419550000182
1010,12,-1555.2058,O,5.843619550000085
739,1,-571.9112,K,5.8458715500000835
377,20,-1123.322,Fe,5.847474899999952
1189,2,-682.47341,Te,5.8482396666667
790,8,-1385.8256,O,5.849119550000069
2,18,-1313.2066,O,5.84961955000017
2,24,-1313.2058,O,5.850419550000197
376,74,-1133.4154,O,5.851319549999971
1039,14,-676.09834,O,5.851429550000034
2,16,-1313.2031,O,5.853119550000201
2,23,-1313.2031,O,5.853119550000201
109,2,-832.1839,Sb,5.854137299999934
521,6,-1229.6607,O,5.854219550000153
1149,1,-568.61883,Rb,5.857399337499942
896,4,-1088.7266,O,5.859319550000009
1039,20,-676.09019,O,5.859579550000035
830,1,-1139.8986,Li,5.8621734333332824
782,3,-796.1843,K,5.8624615500000345
1039,17,-676.08625,O,5.863519550000092
261,10,-1616.3674,O,5.863619550000067
849,2,-1294.1063,Li,5.865773433333288
708,2,-799.13474,B,5.8658665833334
345,4,-887.26231,O,5.866379550000147
67,4,-1115.8984,O,5.867819549999922
379,32,-1125.8287,Fe,5.86827489999996
1225,1,-1368.2494,Sc,5.871050000000196
375,47,-558.47017,O,5.872539550000056
376,53,-1133.394,O,5.872719550000056
1180,1,-790.79161,Rb,5.873949337499994
180,2,-918.1018,Ba,5.8753655000000435
310,2,-699.81179,Zn,5.876716299999998
1349,9,-1285.4745,O,5.876919549999911
379,18,-1125.8185,Fe,5.878474899999901
360,4,-1172.32,Ni,5.880575300000146
520,12,-1230.3823,O,5.881419550000146
1085,2,-1598.4053,Na,5.882328034482953
379,50,-1128.6831,O,5.883319550000124
906,1,-971.77232,Mg,5.883365699999899
789,6,-1386.2835,O,5.883519550000074
1136,5,-506.17671,O,5.884939550000013
375,78,-558.45664,O,5.886069550000116
706,2,-761.86469,Sn,5.886229450000087
789,8,-1386.2805,O,5.886519550000003
378,64,-1132.0112,O,5.88671955000018
1184,7,-685.28093,O,5.886779550000028
992,6,-803.00221,O,5.888119550000056
442,3,-881.72272,O,5.889729550000084
397,1,-342.14555,Cs,5.889959793103458
490,16,-803.37176,O,5.891659550000099
490,16,-803.37176,O,5.891659550000099
1027,2,-1381.3339,Na,5.892528034482666
1141,4,-650.58814,O,5.893019550000076
377,33,-1126.1452,O,5.893719550000014
2,13,-1313.1625,O,5.893719550000242
1136,3,-506.16629,O,5.895359550000023
809,2,-550.1566,Zn,5.895596299999966
345,1,-887.80927,Cd,5.896117400000094
265,4,-1025.9599,O,5.89711955000007
1039,10,-676.05108,O,5.8986895500000855
1352,15,-1279.9702,O,5.900719550000076
828,3,-524.79281,O,5.900819550000051
387,3,-1035.7878,O,5.900919550000026
1299,3,-1053.6968,O,5.903219550000131
377,21,-1123.2659,Fe,5.9035748999997395
638,5,-452.87301,O,5.903799549999974
790,7,-1385.7708,O,5.903919549999955
990,5,-803.92372,O,5.904009550000069
379,70,-1128.6596,O,5.906819550000137
745,1,-522.26882,K,5.9069615500000054
1039,16,-676.04211,O,5.907659550000062
1089,3,-1599.8885,Na,5.908928034482869
749,2,-810.30546,Cr,5.91108399999996
530,7,-823.91426,O,5.911219550000055
464,11,-1665.4784,O,5.914019550000148
351,2,-805.26779,B,5.914576583333428
377,67,-1126.124,O,5.914919549999922
747,1,-522.27757,K,5.914961550000044
360,3,-1172.2847,Ni,5.9158753000001525
1305,3,-1136.3643,O,5.916519550000203
1039,13,-676.03322,O,5.916549550000013
376,18,-1130.4798,Fe,5.917474899999888
377,71,-1126.1207,O,5.918219550000003
638,6,-452.85774,O,5.919069550000017
795,2,-622.04073,Sb,5.921247299999891
496,17,-773.73654,O,5.921669550000047
448,2,-1109.3411,Zn,5.923796299999822
1089,2,-1599.8735,Na,5.9239280344829695
1184,1,-686.07437,Rb,5.924999337499912
379,39,-1128.6409,O,5.92551954999999
1198,3,-748.3692,O,5.925699550000104
1354,17,-1278.7871,O,5.926219550000042
1354,12,-1278.7846,O,5.928719550000096
520,11,-1230.3347,O,5.929019550000021
365,2,-916.99067,Co,5.930538449999972
632,1,-789.95546,Cs,5.9324897931034
365,3,-916.98792,Co,5.933288449999964
38,6,-676.1641,O,5.93570955000007
428,2,-1497.4009,Mn,5.939176206896491
150,6,-1265.6974,O,5.939519550000114
376,75,-1133.3255,O,5.941219550000142
165,3,-951.90701,O,5.941929550000054
68,2,-776.14646,Fe,5.942364899999916
382,23,-1134.0677,Fe,5.942574899999954
392,1,-566.59347,Cs,5.944149793103406
382,65,-1136.9349,O,5.9448195500001475
1197,5,-914.04481,O,5.945189550000123
1229,2,-822.81286,B,5.945646583333428
780,1,-794.4927,K,5.945991550000031
508,7,-807.39545,O,5.948029550000115
1350,8,-1280.5579,O,5.948219549999976
1,3,-991.94656,O,5.94988955000008
790,6,-1385.7227,O,5.952019549999932
778,5,-1597.189,K,5.952561549999928
1184,6,-685.2133,O,5.954409550000037
62,6,-1438.3239,O,5.954619549999961
1307,4,-1135.9602,O,5.956619550000141
11,2,-639.56544,Cl,5.956642149999993
859,1,-1149.631,Li,5.956673433333208
379,68,-1128.6095,O,5.956919550000066
6,2,-459.95217,Br,5.95712742500001
1084,2,-1062.4508,Na,5.958328034482747
871,1,-815.67041,Mg,5.95955570000001
1179,2,-791.64356,Rb,5.959959337499981
1350,6,-1280.5451,O,5.961019549999946
520,8,-1230.3019,O,5.9618195500002
789,2,-1386.8873,K,5.96326154999997
375,41,-558.37902,O,5.96368955000014
459,3,-914.23142,O,5.964539550000154
101,2,-971.82003,V,5.96481719999997
594,5,-819.41988,O,5.96871955000006
379,66,-1128.597,O,5.9694195500001115
1027,3,-1381.2567,Na,5.969728034482841
1086,1,-1063.0919,Na,5.9700280344829935
1142,2,-976.61362,Se,5.970894218750118
986,4,-1100.317,O,5.973819550000144
1239,3,-820.60472,O,5.974129550000043
789,7,-1386.1926,O,5.974419549999993
1109,2,-488.70939,Zn,5.974566300000049
784,4,-432.65503,O,5.974899549999975
520,9,-1230.2874,O,5.976319550000198
378,80,-1131.9213,O,5.976619550000123
946,1,-766.40058,Mg,5.9771356999999625
593,1,-816.11266,Zn,5.97886630000005
33,5,-812.16468,O,5.979429550000077
790,1,-1386.3783,K,5.979961549999871
262,3,-943.2485,O,5.980129550000015
603,4,-909.46077,O,5.982439549999981
992,5,-802.9067,O,5.983629550000046
671,3,-817.69717,O,5.983709550000071
329,4,-437.09275,O,5.984669549999978
1022,1,-594.76643,N,5.985280999999986
35,8,-811.62299,O,5.987589550000052
549,3,-946.50296,O,5.988809550000042
377,50,-1126.0492,O,5.989719550000018
378,46,-1131.9077,O,5.99021955000012
1027,1,-1381.2362,Na,5.990228034482698
259,3,-1617.3286,O,5.990319550000095
994,2,-1163.6386,Ni,5.991975300000149
33,7,-812.15171,O,5.992399550000073
736,4,-1382.0548,K,5.993361550000145
490,17,-803.26926,O,5.994159550000063
490,17,-803.26924,O,5.994179550000126
638,2,-453.76788,Cs,5.995349793103458
7,3,-1517.9873,O,6.000119550000136
376,30,-1130.3961,Fe,6.001174900000024
580,3,-1010.849,O,6.002119549999975
1142,4,-978.42105,O,6.0032595500000525
1349,6,-1285.3466,O,6.004819549999866
490,18,-803.25722,O,6.006199550000133
490,18,-803.25722,O,6.006199550000133
778,3,-1597.1329,K,6.0086615499999425
283,4,-1296.11,O,6.009619550000252
559,10,-1150.593,O,6.00991954999995
382,38,-1136.8673,O,6.0124195500002315
1004,4,-1587.3932,Mn,6.013476206896485
494,16,-802.54622,O,6.014339550000159
1233,3,-870.174,O,6.015089550000084
418,3,-893.44081,O,6.015889549999997
33,6,-812.12795,O,6.016159549999998
505,3,-827.79385,O,6.01628955000001
409,2,-1227.1351,Cd,6.016617399999859
260,3,-1074.6829,O,6.016719550000062
946,3,-766.27237,O,6.016869550000024
33,8,-812.12646,O,6.017649550000101
736,1,-1382.0303,K,6.017861550000134
852,10,-1366.9129,Li,6.017973433333282
344,3,-889.59717,O,6.0196895500000664
839,1,-972.32011,Li,6.020173433333298
554,4,-899.27321,O,6.020309550000093
854,4,-1366.7376,Li,6.020373433333361
998,10,-1042.6165,O,6.020519550000017
676,10,-1185.9441,O,6.021219550000069
778,4,-1597.119,K,6.022561550000091
107,24,-935.95081,O,6.023329549999971
375,74,-558.31932,O,6.023389550000161
375,44,-558.31901,O,6.02369955000006
1016,2,-1278.7225,Mn,6.024376206896477
520,10,-1230.2392,O,6.02451955000015
520,7,-1230.2368,O,6.02691955000023
530,6,-823.79835,O,6.027129550000041
132,1,-811.90111,Ba,6.027795500000025
345,3,-887.09985,O,6.028839550000157
1089,1,-1599.7683,Na,6.029128034482937
194,1,-999.95792,Ba,6.030025500000079
327,3,-892.03162,O,6.03112955000006
1140,3,-769.76539,O,6.031709550000073
417,2,-1472.644,Ti,6.032431333333307
1337,2,-699.58144,Zn,6.033416299999999
337,7,-795.03192,O,6.0339495499999884
261,11,-1616.1969,O,6.034119550000241
1141,2,-648.60695,Se,6.034414218750044
265,3,-1025.8225,O,6.034519550000141
330,3,-904.51688,Cd,6.035337400000003
494,15,-802.52483,O,6.0357295500001555
338,4,-798.65866,O,6.035949550000055
1177,1,-792.34913,Rb,6.035969337499978
259,4,-1617.2826,O,6.036319550000144
1179,1,-791.56586,Rb,6.0376593374999175
378,39,-1131.8585,O,6.039419550000048
854,2,-1366.7175,Li,6.040473433333318
1306,3,-947.88682,O,6.042659550000167
14,12,-877.39651,O,6.047019550000073
1137,7,-496.66163,O,6.047439549999979
456,1,-835.20611,V,6.048177200000055
347,2,-811.0859,Cd,6.048177399999986
14,17,-877.39483,O,6.048699550000151
376,78,-1133.2179,O,6.048819549999962
378,70,-1131.8488,O,6.049119550000114
559,6,-1150.5536,O,6.049319550000064
783,2,-795.84251,K,6.0501415500001485
261,6,-1610.1206,Rh,6.051170500000126
394,1,-490.26293,Cs,6.052399793103461
494,18,-802.50808,O,6.052479550000157
852,5,-1366.8757,Li,6.055173433333266
34,10,-810.23955,O,6.055709550000074
401,3,-945.64876,O,6.0580395499999895
781,2,-795.8935,K,6.058271549999972
1184,2,-685.93978,Rb,6.059589337499915
182,10,-725.26707,O,6.0603295500001195
376,23,-1130.3346,Fe,6.062674900000047
896,3,-1088.5203,O,6.065619550000065
790,2,-1386.2919,K,6.0663615500000105
166,2,-1718.2851,Ba,6.068345500000078
494,17,-802.49186,O,6.068699550000133
612,2,-1145.6517,Co,6.068788450000056
376,61,-1133.1973,O,6.0694195500000205
1085,1,-1598.2113,Na,6.076328034482913
376,62,-1133.1895,O,6.077219550000109
812,1,-949.05665,Li,6.077623433333315
261,13,-1616.153,O,6.0780195500001355
813,1,-1082.2765,Li,6.07957343333328
261,15,-1616.15,O,6.0810195500000646
710,3,-709.8191,O,6.082539549999979
180,1,-917.89302,Ba,6.084145500000091
194,3,-1000.1112,O,6.08501954999997
782,2,-795.96143,K,6.085331550000092
1086,2,-1062.9761,Na,6.085828034482802
379,62,-1128.4803,O,6.086119550000149
736,3,-1381.9619,K,6.0862615500000175
417,3,-1472.5893,Ti,6.087131333333218
375,31,-555.38472,Fe,6.088544899999988
328,1,-1358.8493,Cd,6.0889173999999
107,30,-935.88189,O,6.0922495500000196
261,9,-1616.1368,O,6.094219550000162
592,5,-878.14615,O,6.096579550000001
179,3,-877.34143,O,6.096669550000115
398,9,-1401.0432,Al,6.096853699999883
671,4,-817.58316,O,6.097719550000079
379,27,-1125.5983,Fe,6.098674899999878
109,1,-829.64714,B,6.100006583333311
375,63,-558.24154,O,6.101169550000122
296,29,-548.54538,O,6.102729550000049
178,3,-1040.0015,O,6.104819550000002
377,68,-1125.9338,O,6.105119549999927
178,4,-1040.0005,O,6.105819549999978
293,20,-547.52903,O,6.107149550000031
379,47,-1128.4573,O,6.1091195500000595
376,56,-1133.1576,O,6.1091195500000595
736,2,-1381.9384,K,6.10976155000003
375,67,-558.23246,O,6.110249550000162
377,44,-1125.9264,O,6.112519549999888
1293,2,-657.2858,Ni,6.112615300000016
260,4,-1074.5869,O,6.112719550000065
1135,3,-829.95648,O,6.11292954999999
369,1,-1522.2961,Co,6.113388450000002
704,2,-627.17075,Ni,6.11522530000002
104,2,-894.16611,V,6.116327200000001
757,3,-604.54811,O,6.116409550000071
1092,3,-458.94756,O,6.117459549999978
469,17,-1658.3354,O,6.117819550000149
337,10,-794.94779,O,6.118079549999948
490,15,-803.14492,O,6.118499550000138
490,15,-803.14492,O,6.118499550000138
375,57,-558.22418,O,6.118529550000062
1209,3,-925.82896,O,6.119479550000051
288,1,-1232.4579,Ca,6.11968869999987
378,62,-1131.7773,O,6.120619550000129
1306,1,-947.83956,Sr,6.120702100000017
299,61,-1103.7464,O,6.121419550000155
330,2,-904.42923,Cd,6.122987400000056
464,18,-1665.269,O,6.123419550000108
398,12,-1401.0156,Al,6.124453700000004
299,80,-1103.7415,O,6.126319550000062
521,5,-1229.3853,O,6.129619550000143
365,23,-919.70754,O,6.132299550000084
365,24,-919.70748,O,6.1323595500000465
34,6,-810.16162,O,6.133639550000112
789,1,-1386.7143,K,6.136261549999972
1027,7,-1380.6313,O,6.136619549999978
376,50,-1133.1257,O,6.14101955000001
862,3,-937.98135,O,6.141609549999998
1349,8,-1285.2092,O,6.142219549999936
294,22,-611.79912,O,6.1422595500000625
50,6,-1218.6345,O,6.142419550000113
550,2,-1148.6313,Ni,6.144075300000168
1015,3,-1027.2117,O,6.144419550000066
727,4,-955.44541,O,6.1459495500000685
469,18,-1658.3069,O,6.146319550000044
379,20,-1125.5498,Fe,6.147174899999982
338,3,-798.54697,O,6.147639550000122
527,4,-1019.8494,O,6.150019550000138
783,1,-795.74214,K,6.150511550000147
382,57,-1136.7284,O,6.151319550000153
958,3,-1017.5978,O,6.152419550000104
34,5,-810.1424,O,6.15285955000013
732,1,-686.30109,K,6.153501549999987
375,51,-558.1891,O,6.153609550000056
379,72,-1128.4128,O,6.15361955000003
593,4,-815.72002,O,6.154129550000107
171,3,-727.00198,O,6.15528955000002
559,5,-1150.4447,O,6.1582195500000125
327,4,-891.90421,O,6.15853955
398,7,-1400.979,Al,6.161053699999911
398,8,-1400.9789,Al,6.161153699999886
398,10,-1400.9789,Al,6.161153699999886
1329,13,-716.72067,O,6.162159550000069
853,2,-1640.2561,Li,6.162173433333237
378,44,-1131.7341,O,6.163819550000198
326,5,-789.57825,O,6.163939550000009
881,4,-1111.2802,O,6.164019550000148
89,2,-891.27708,Sb,6.16493730000002
365,26,-919.67426,O,6.165579550000075
854,1,-1366.592,Li,6.165973433333193
379,59,-1128.3993,O,6.167119550000052
508,6,-807.17611,O,6.167369550000103
296,36,-548.48036,O,6.167749550000053
298,22,-611.86968,O,6.168009550000079
337,5,-794.89719,O,6.168679549999979
1303,4,-1136.9109,O,6.1698195500000566
377,34,-1125.8691,O,6.1698195500000566
1328,84,-1453.4101,O,6.170319549999931
1326,29,-1453.3334,O,6.172719550000011
608,3,-1091.8007,O,6.173119550000138
781,1,-795.77776,K,6.174011550000046
778,2,-1596.9672,K,6.174361549999958
574,1,-1499.4702,Y,6.17478333333338
337,8,-794.89015,O,6.1757195500000535
1327,30,-722.88174,O,6.176339549999966
1325,84,-1453.3797,O,6.1767195500001435
1292,5,-656.76217,Ni,6.177675300000033
347,10,-810.37882,O,6.178559550000045
1328,82,-1453.4015,O,6.178919550000046
261,7,-1616.05,O,6.181019550000201
1330,52,-1453.4555,O,6.182119549999925
365,25,-919.65745,O,6.182389550000039
299,59,-1103.6846,O,6.1832195500001035
1330,82,-1453.4535,O,6.184119549999878
1212,6,-927.62188,O,6.185119549999968
1330,83,-1453.4524,O,6.185219550000056
1325,82,-1453.3709,O,6.185519550000208
1328,52,-1453.3939,O,6.186519549999957
857,3,-956.27305,O,6.187009550000084
1330,84,-1453.4501,O,6.187519549999934
1326,51,-1453.3175,O,6.188619549999885
382,32,-1133.8215,Fe,6.1887748999999985
872,8,-1094.0983,O,6.189119549999987
1328,83,-1453.3911,O,6.1893195499999365
398,11,-1400.9507,Al,6.189353699999856
812,4,-949.12369,O,6.18942955
870,1,-851.09807,Mg,6.1896456999999145
852,2,-1366.741,Li,6.189873433333332
1325,52,-1453.3663,O,6.19011955000019
330,10,-903.78532,O,6.190199550000102
1303,3,-1136.8902,O,6.19051955000009
1325,83,-1453.3638,O,6.192619550000018
1131,4,-1284.2306,O,6.192919549999942
564,3,-940.59073,O,6.194159549999995
646,3,-653.20267,O,6.194599550000021
1101,3,-932.17501,O,6.1949295499999835
378,72,-1131.702,O,6.195919550000099
337,9,-794.86866,O,6.197209550000025
375,72,-558.14479,O,6.197919550000165
376,64,-1133.0682,O,6.198519550000128
337,6,-794.86668,O,6.199189550000028
328,2,-1358.7377,Cd,6.200517400000081
293,42,-547.43511,O,6.2010695500000566
642,2,-660.31724,Te,6.201139666666677
734,2,-1381.6027,K,6.202161550000028
382,71,-1136.6754,O,6.2043195500000365
998,5,-1042.4325,O,6.204519550000214
568,2,-1423.0113,Ti,6.205231333333359
444,2,-1336.389,Ti,6.20613133333336
852,8,-1366.7239,Li,6.20697343333336
295,11,-732.65381,O,6.208749549999993
467,7,-1668.3395,O,6.21021954999992
526,3,-1017.0282,Cr,6.211203999999952
376,66,-1133.0549,O,6.211819549999973
852,3,-1366.718,Li,6.212873433333243
365,18,-919.62662,O,6.213219550000076
1154,2,-791.28272,Cr,6.213633999999956
337,1,-795.42888,Cd,6.2136873999999125
235,3,-1161.8563,O,6.215219550000029
376,44,-1133.0508,O,6.215919550000081
417,1,-1472.4605,Ti,6.215931333333401
390,5,-448.04168,O,6.21682955
487,2,-1138.2987,Ga,6.2194070000000465
521,2,-1226.3713,Co,6.224988449999955
1131,3,-1284.1943,O,6.229219549999925
378,28,-1128.7975,Fe,6.230974900000092
328,4,-1358.1305,O,6.2310195500001555
365,17,-919.60744,O,6.232399550000082
852,7,-1366.6976,Li,6.233273433333352
241,3,-892.3376,O,6.233309550000058
